28
Consejería de Medio Ambiente Comunidad de Madrid
Alcalá 16
28001 MADRID
0230
2804900382890216110900199V00197V00205V00201V00207V00207V00208V00208V00208V00214V00205V00204V00209V00207V00237V00311V00235V00221V00207V00343V014.0V00257V00221V00240V
2804900383890216110906.70V06.70V06.90V06.70V07.00V07.40V07.40V07.80V08.80V010.3V011.6V012.6V014.5V015.0V014.6V014.0V012.5V011.7V010.9V09.60V08.10V06.80V06.10V05.80V
28049003868902161109076.0V079.0V079.0V084.0V083.0V084.0V090.0V094.0V094.0V089.0V083.0V077.0V068.0V062.0V061.0V052.0V050.0V051.0V054.0V060.0V069.0V076.0V083.0V086.0V
2804900387890216110900954V00953V00953V00952V00952V00951V00951V00951V00952V00952V00953V00952V00952V00951V00952V00952V00953V00953V00953V00954V00955V00956V00956V00956V
2804900388890216110900.00V00.00V00.00V00.00V00.00V00.00V00.00V021.0V00192V00350V00467V00377V00407V00244V00170V00102V020.0V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2804900389890216110900.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2805800407080216110901.00V01.00V01.00V01.00V01.00V01.00V01.00V02.00V03.00V03.00V05.00V05.00V05.00V04.00V04.00V04.00V03.00V04.00V04.00V04.00V06.00V04.00V01.00V01.00V
2805800408080216110906.00V04.00V03.00V04.00V03.00V06.00V08.00V013.0V017.0V010.0V012.0V011.0V012.0V012.0V012.0V017.0V023.0V025.0V031.0V035.0V043.0V046.0V032.0V021.0V
2805800410490216110906.00V05.00V09.00V09.00V07.00V06.00V08.00V07.00V012.0V08.00V012.0V012.0V04.00V06.00V05.00V06.00V09.00V010.0V011.0V07.00V013.0V019.0V018.0V014.0V
28058004140602161109051.0V061.0V063.0V062.0V064.0V062.0V060.0V054.0V048.0V056.0V053.0V055.0V056.0V056.0V054.0V050.0V053.0V058.0V051.0V044.0V031.0V025.0V038.0V046.0V
2805800420590216110902.90V02.00V01.00V00.70V00.90V00.70V00.70V04.30V04.40V05.30V06.10V09.00V07.00V04.50V01.20V00.80V02.70V03.30V01.80V01.70V01.60V03.90V04.30V02.90V
2805800430590216110900.80V00.60V00.50V00.50V00.50V00.30V00.50V00.70V01.10V00.80V00.90V00.90V00.70V00.60V00.50V00.50V01.10V00.50V00.50V00.80V01.00V01.40V01.20V00.80V
2805800431590216110902.50V01.40V00.50V00.20V00.30V00.20V00.20V01.90V03.30V04.60V05.70V08.40V07.20V04.30V00.90V00.50V01.20V01.00V00.80V01.00V01.00V02.60V02.70V01.30V
2805800442020216110907.70V07.60V07.60V07.60V07.50V07.50V07.50V07.60V07.60V07.60V07.70V07.60V07.60V07.50V07.50V07.50V07.60V07.50V07.60V07.60V07.70V07.90V07.80V07.70V
2805800444020216110900.60V00.60V00.60V00.60V00.50V00.50V00.50V00.60V00.60V00.60V00.70V00.70V00.60V00.60V00.60V00.60V00.60V00.60V00.60V00.60V00.70V00.80V00.70V00.70V
2805800481890216110902.60V03.00V02.80V02.80V03.00V03.20V03.40V02.90V02.60V03.20V02.90V03.00V03.10V03.10V02.70V02.10V02.10V02.20V01.80V01.70V01.30V00.90V01.00V01.00V
2805800482890216110900304V00293V00297V00298V00299V00300V00300V00297V00298V00303V00302V00303V00304V00306V00305V00298V00244V00300V00288V00302V00305V00317V00293V00305V
2805800483890216110906.30V06.60V06.30V06.20V06.40V06.60V06.90V07.10V07.50V08.10V09.50V011.2V012.5V012.9V013.1V013.0V011.9V010.8V010.0V09.20V08.50V08.10V07.80V07.40V
28058004868902161109074.0V073.0V077.0V079.0V081.0V084.0V087.0V090.0V091.0V090.0V085.0V077.0V072.0V069.0V067.0V065.0V059.0V055.0V057.0V061.0V064.0V066.0V067.0V067.0V
2805800487890216110900940V00939V00939V00939V00938V00938V00938V00939V00939V00940V00940V00940V00940V00939V00939V00940V00940V00940V00940V00941V00941V00941V00942V00942V
2805800488890216110904.00V04.00V04.00V04.00V04.00V04.00V04.00V04.00V036.0V00108V00361V00466V00503V00376V00246V00112V010.0V04.00V04.00V04.00V04.00V04.00V04.00V04.00V
2805800489890216110900.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2806501407080216110901.00V01.00V01.00V01.00V01.00V03.00V03.00V04.00V07.00V05.00V07.00V010.0V07.00V06.00V05.00V07.00V06.00V05.00V06.00V06.00V05.00V03.00V02.00V02.00V
28065014080802161109011.0V05.00V04.00V04.00V06.00V013.0V015.0V022.0V025.0V017.0V018.0V020.0V017.0V018.0V020.0V023.0V030.0V044.0V042.0V049.0V038.0V037.0V041.0V043.0V
28065014104902161109022.0V017.0V09.00V014.0V09.00V010.0V013.0V08.00V011.0V013.0V013.0V012.0V09.00V011.0V07.00V06.00V010.0V015.0V013.0V014.0V010.0V016.0V011.0V013.0V
28065014140602161109043.0V057.0V059.0V059.0V059.0V053.0V051.0V046.0V042.0V049.0V047.0V049.0V051.0V051.0V049.0V051.0V055.0V041.0V042.0V032.0V040.0V038.0V030.0V023.0V
2806501481890216110900.90V01.50V01.40V01.40V01.30V01.20V01.50V01.70V01.70V01.80V01.40V01.60V01.90V02.00V01.80V02.00V02.20V01.70V02.00V01.70V01.70V01.20V00.50V00.30V
2806501482890216110900235V00244V00240V00234V00231V00211V00228V00238V00239V00240V00234V00218V00245V00263V00269V00285V00283V00268V00275V00275V00284V00291V00290V00298V
2806501483890216110906.90V07.20V06.90V06.80V07.00V07.20V07.50V07.80V08.40V09.60V010.7V012.8V013.9V013.9V014.0V013.7V012.5V011.5V010.7V09.90V09.80V09.30V08.70V08.20V
28065014868902161109070.0V071.0V075.0V077.0V078.0V080.0V082.0V085.0V085.0V081.0V078.0V070.0V064.0V064.0V063.0V057.0V050.0V053.0V054.0V057.0V059.0V062.0V064.0V066.0V
2806501487890216110900947V00947V00947V00946V00946V00946V00946V00946V00947V00947V00947V00947V00947V00947V00947V00947V00947V00948V00947V00948V00948V00948V00949V00949V
2806501488890216110908.00V09.00V010.0V09.00V08.00V08.00V08.00V022.0V00120V00274V00398V00550V00499V00432V00262V00151V031.0V02.00V03.00V05.00V05.00V06.00V07.00V08.00V
2806501489890216110900.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2806700107080216110901.00V01.00V01.00V01.00V01.00V01.00V01.00V04.00V04.00V02.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2806700108080216110905.00V03.00V05.00V05.00V04.00V04.00V06.00V013.0V012.0V04.00V01.00V02.00V02.00V02.00V02.00V02.00V04.00V010.0V08.00V06.00V04.00V03.00V04.00V06.00V
2806700110490216110909.00V06.00V05.00V07.00V08.00V07.00V06.00V011.0V07.00V02.00V01.00V010.0V08.00V04.00V05.00V07.00V08.00V015.0V013.0V011.0V016.0V013.0V010.0V011.0V
28067001140602161109057.0V065.0V047.0V041.0V040.0V044.0V043.0V033.0V040.0V058.0V083.0V085.0V086.0V082.0V082.0V080.0V078.0V069.0V072.0V076.0V077.0V076.0V063.0V048.0V
2806700181890216110901.70V01.90V01.80V01.90V02.00V01.90V01.80V01.90V01.70V02.50V05.70V03.40V04.30V04.90V05.00V04.00V03.20V02.80V02.50V03.10V03.60V02.70V02.00V01.20V
2806700182890216110900346V00218V00117V044.0V041.0V064.0V046.0V07.00V00129V023.0V00316V00304V00337V00346V00353V00338V00326V00323V00331V00312V00318V00338V00265V00179V
2806700183890216110906.30V07.00V05.70V05.10V04.80V04.80V05.10V06.60V09.80V013.1V014.3V015.5V015.4V014.2V013.6V012.5V011.3V010.2V09.40V08.90V08.90V08.90V06.80V04.50V
28067001868902161109068.0V069.0V084.0V091.0V094.0V096.0V097.0V097.0V093.0V069.0V042.0V036.0V036.0V043.0V045.0V049.0V051.0V055.0V056.0V055.0V055.0V057.0V066.0V076.0V
2806700187890216110900924V00924V00924V00923V00923V00923V00923V00923V00924V00924V00924V00923V00923V00923V00924V00924V00924V00925V00925V00926V00926V00926V00927V00928V
2806700188890216110901.00V01.00V01.00V01.00V02.00V01.00V01.00V047.0V00300V00498V00547V00597V00531V00414V00392V00134V038.0V02.00V02.00V02.00V02.00V02.00V02.00V01.00V
2806700189890216110900.00V00.20V00.40V00.20V00.00V00.20V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2807400707080216110901.00V01.00V01.00V01.00V01.00V02.00V03.00V04.00V06.00V06.00V07.00V07.00V07.00V07.00V06.00V08.00V07.00V06.00V08.00V08.00V010.0V09.00V04.00V06.00V
2807400708080216110908.00V04.00V03.00V04.00V05.00V010.0V014.0V022.0V020.0V015.0V014.0V015.0V014.0V019.0V019.0V022.0V025.0V035.0V031.0V033.0V042.0V040.0V031.0V029.0V
2807400710490216110906.00V04.00V04.00V09.00V09.00V05.00V06.00V06.00V09.00V04.00V08.00V03.00V05.00V03.00V010.0V013.0V018.0V017.0V015.0V015.0V021.0V022.0V020.0V015.0V
28074007140602161109045.0V057.0V059.0V060.0V061.0V057.0V052.0V046.0V047.0V051.0V050.0V052.0V053.0V049.0V049.0V055.0V057.0V048.0V054.0V046.0V035.0V033.0V038.0V034.0V
2807400781890216110900.70V01.00V00.80V01.10V01.10V01.30V01.30V01.30V01.50V01.50V01.40V01.40V01.20V00.90V01.00V01.40V01.60V00.80V01.50V01.20V01.00V00.60V00.40V00.10V
2807400782890216110900268V00262V00260V00245V00254V00253V00250V00253V00253V00257V00254V00251V00246V00270V00287V00313V00260V00283V00298V00305V00308V00303V00300V00288V
2807400783890216110905.70V05.90V05.60V05.50V05.90V05.90V06.30V06.80V07.60V09.20V011.0V012.7V013.6V014.6V013.8V013.0V011.3V010.2V09.50V08.70V07.90V07.40V07.00V06.00V
28074007868902161109075.0V076.0V081.0V086.0V085.0V089.0V094.0V099.0V00100V095.0V081.0V071.0V066.0V061.0V061.0V054.0V049.0V052.0V053.0V058.0V062.0V066.0V067.0V070.0V
2807400787890216110900948V00948V00948V00947V00947V00947V00947V00947V00948V00948V00949V00948V00948V00948V00948V00948V00948V00949V00949V00949V00950V00950V00950V00950V
2807400788890216110901.00V01.00V01.00V01.00V01.00V01.00V01.00V013.0V00140V00320V00453V00506V00462V00372V00231V00130V025.0V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2807400789890216110900.00V00.00V00.20V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2808000307080216110901.00V01.00V01.00V01.00V02.00V01.00V01.00V01.00V02.00V04.00V02.00V03.00V02.00V03.00V03.00V03.00V06.00V03.00V04.00V04.00V03.00V03.00V01.00V01.00V
2808000308080216110904.00V04.00V03.00V02.00V03.00V05.00V010.0V08.00V08.00V010.0V07.00V07.00V05.00V07.00V010.0V015.0V026.0V027.0V021.0V020.0V020.0V024.0V019.0V010.0V
28080003104902161109011.0V06.00V09.00V09.00V06.00V06.00V07.00V06.00V07.00V08.00V07.00V03.00V03.00V03.00V05.00V06.00V09.00V010.0V09.00V012.0V011.0V011.0V09.00V010.0V
28080003140602161109050.0V049.0V057.0V059.0V060.0V060.0V057.0V056.0V054.0V053.0V059.0V061.0V061.0V059.0V062.0V068.0V060.0V058.0V061.0V060.0V059.0V053.0V056.0V061.0V
2808000381890216110902.20V02.60V03.00V03.40V03.10V03.00V03.40V04.60V03.70V03.70V03.30V02.70V03.00V02.90V01.90V01.70V01.50V01.60V01.60V01.80V01.30V00.80V00.70V00.90V
2808000382890216110900232V00227V00227V00226V00225V00208V00205V00229V00228V00220V00240V00221V00223V00232V00268V00311V00296V00297V00280V00315V00316V00319V00277V00270V
2808000383890216110906.40V05.90V05.80V05.80V06.00V06.40V06.80V06.90V07.50V08.80V012.1V012.9V012.6V012.6V013.3V012.8V011.6V010.6V09.90V09.80V09.50V09.00V08.50V08.00V
28080003868902161109087.0V095.0V098.0V099.0V099.0V099.0V00100V00100V00100V00100V086.0V081.0V086.0V085.0V071.0V060.0V063.0V065.0V069.0V072.0V074.0V075.0V076.0V077.0V
2808000387890216110900938V00937V00937V00936V00935V00935V00935V00935V00938V00938V00938V00939V00938V00938V00938V00938V00938V00938V00939V00939V00940V00941V00941V00941V
2808000388890216110902.00V02.00V02.00V02.00V02.00V02.00V02.00V034.0V00217V00405V00526V00471V00416V00280V00192V00143V037.0V03.00V02.00V02.00V02.00V02.00V02.00V02.00V
2808000389890216110900.00V00.00V00.20V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2809200501380216110901.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2809200506480216110900.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V
2809200507080216110901.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V02.00V02.00V03.00V02.00V02.00V02.00V02.00V01.00V01.00V01.00V01.00V01.00V03.00V08.00V03.00V01.00V
2809200508080216110906.00V03.00V02.00V02.00V02.00V04.00V07.00V010.0V09.00V08.00V07.00V06.00V06.00V07.00V07.00V07.00V011.0V012.0V013.0V019.0V041.0V062.0V052.0V031.0V
2809200510490216110902.00V02.00V02.00V04.00V08.00V011.0V09.00V012.0V08.00V07.00V08.00V09.00V05.00V05.00V05.00V05.00V07.00V07.00V08.00V07.00V05.00V08.00V011.0V011.0V
28092005140602161109053.0V064.0V065.0V067.0V067.0V066.0V063.0V059.0V058.0V061.0V061.0V064.0V063.0V061.0V060.0V065.0V073.0V074.0V072.0V060.0V030.0V06.00V014.0V035.0V
2809200581890216110901.90V03.00V03.10V02.90V02.60V02.80V02.80V04.00V04.00V03.70V02.90V03.00V02.70V02.70V02.20V02.50V03.00V02.90V03.10V01.50V00.70V00.50V00.30V00.40V
2809200582890216110900245V00251V00253V00246V00238V00233V00234V00251V00252V00251V00248V00249V00243V00263V00262V00298V00311V00306V00315V00311V00288V00263V00208V00213V
2809200583890216110906.10V06.40V06.10V06.10V06.10V06.30V06.90V07.10V07.30V08.50V010.4V011.9V012.7V013.1V013.3V013.2V011.9V010.8V010.0V08.90V07.70V07.00V06.40V06.50V
28092005868902161109069.0V068.0V073.0V075.0V077.0V082.0V084.0V089.0V092.0V087.0V078.0V070.0V066.0V064.0V063.0V055.0V045.0V046.0V048.0V054.0V060.0V064.0V066.0V063.0V
2809200587890216110900950V00950V00950V00949V00949V00948V00949V00949V00950V00950V00950V00950V00950V00950V00950V00950V00951V00951V00951V00951V00952V00952V00952V00952V
2809200588890216110900.00V00.00V00.00V00.00V01.00V01.00V01.00V015.0V086.0V00252V00514V00598V00554V00368V00326V00188V038.0V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2809200589890216110900.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2810200101380216110901.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2810200106480216110900.30V00.20V00.30V00.20V00.30V00.30V00.30V00.20V00.20V00.20V00.20V00.20V00.30V00.20V00.30V00.30V00.20V00.20V00.30V00.20V00.30V00.30V00.20V00.20V
2810200107080216110901.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2810200108080216110905.00V05.00V04.00V03.00V03.00V03.00V03.00V04.00V04.00V04.00V06.00V05.00V04.00V04.00V05.00V07.00V09.00V011.0V010.0V013.0V012.0V011.0V010.0V09.00V
2810200110490216110905.00V07.00V09.00V09.00V014.0V08.00V011.0V011.0V06.00V04.00V02.00V04.00V010.0V07.00V06.00V05.00V03.00V02.00V06.00V08.00V09.00V010.0V013.0V09.00V
28102001140602161109052.0V056.0V061.0V063.0V066.0V070.0V070.0V068.0V067.0V065.0V062.0V063.0V068.0V068.0V067.0V064.0V058.0V064.0V071.0V063.0V063.0V060.0V050.0V050.0V
2810200181890216110905.40V05.60V06.00V05.70V06.40V07.00V07.60V07.70V08.40V07.90V06.80V06.20V06.30V06.40V05.50V04.50V02.20V03.90V02.70V01.50V01.00V00.70V01.20V00.70V
2810200182890216110900252V00251V00254V00251V00255V00255V00259V00261V00263V00271V00269V00250V00262V00258V00261V00282V00284V00294V00280V00272V00239V016.0V041.0V029.0V
2810200183890216110905.20V05.50V05.40V05.00V05.50V05.90V06.40V06.80V07.20V07.60V08.80V010.2V011.6V012.1V012.1V012.3V011.6V010.3V09.30V08.70V08.30V07.40V05.50V05.60V
28102001868902161109077.0V077.0V080.0V087.0V085.0V087.0V089.0V091.0V093.0V094.0V093.0V085.0V079.0V077.0V077.0V074.0V075.0V066.0V063.0V065.0V067.0V070.0V078.0V078.0V
2810200187890216110900932V00932V00932V00931V00931V00931V00931V00931V00932V00932V00933V00933V00933V00932V00933V00933V00933V00933V00933V00934V00934V00934V00934V00934V
28102001888902161109011.0V011.0V011.0V012.0V012.0V012.0V012.0V032.0V076.0V00147V00331V00465V00508V00443V00276V00138V046.0V011.0V010.0V010.0V011.0V011.0V011.0V011.0V
2810200189890216110900.00V00.00V00.20V00.20V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2812300207080216110903.00V01.00V01.00V01.00V01.00V01.00V02.00V04.00V06.00V09.00V09.00V09.00V08.00V08.00V09.00V010.0V010.0V011.0V08.00V014.0V00108V083.0V00120V00106V
28123002080802161109027.0V013.0V015.0V016.0V015.0V017.0V020.0V026.0V027.0V026.0V024.0V020.0V021.0V025.0V034.0V038.0V048.0V070.0V064.0V068.0V099.0V093.0V074.0V059.0V
2812300210490216110909.00V09.00V08.00V04.00V06.00V07.00V08.00V012.0V08.00V08.00V012.0V011.0V010.0V010.0V06.00V09.00V010.0V019.0V012.0V013.0V012.0V039.0V028.0V033.0V
28123002140602161109036.0V048.0V058.0V058.0V059.0V058.0V055.0V048.0V047.0V049.0V051.0V054.0V058.0V055.0V049.0V054.0V055.0V033.0V032.0V023.0V01.00V01.00V01.00V01.00V
2812300281890216110902.30V02.60V03.00V03.60V03.90V04.10V04.40V04.00V03.90V03.70V03.90V04.10V03.50V03.20V02.20V01.80V02.00V01.70V01.90V01.00V00.60V00.70V00.20V00.40V
2812300282890216110900242V00228V00247V00243V00244V00245V00249V00251V00253V00259V00250V00244V00249V00251V00275V00302V00306V00264V00254V00229V047.0V043.0V068.0V076.0V
2812300283890216110906.50V06.40V06.80V06.60V06.80V07.00V07.20V07.70V08.10V09.40V010.2V011.9V013.6V014.0V013.9V013.9V012.8V011.6V010.6V09.80V08.50V07.80V06.20V05.40V
28123002868902161109073.0V075.0V075.0V078.0V078.0V081.0V084.0V086.0V087.0V084.0V082.0V075.0V068.0V065.0V063.0V056.0V051.0V053.0V055.0V059.0V066.0V070.0V079.0V083.0V
2812300287890216110900952V00951V00951V00951V00950V00950V00950V00950V00951V00951V00952V00952V00951V00951V00951V00951V00952V00952V00952V00952V00953V00953V00954V00954V
2812300288890216110903.00V03.00V03.00V04.00V04.00V03.00V03.00V022.0V00103V00294V00371V00514V00517V00347V00170V00130V039.0V04.00V03.00V03.00V03.00V03.00V03.00V03.00V
2812300289890216110900.00V00.00V00.20V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2813300207080216110901.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2813300208080216110904.00V03.00V03.00V03.00V02.00V03.00V04.00V06.00V05.00V04.00V04.00V05.00V05.00V06.00V07.00V010.0V04.00V04.00V05.00V04.00V04.00V03.00V02.00V02.00V
28133002140602161109055.0V059.0V061.0V063.0V064.0V065.0V062.0V059.0V060.0V057.0V058.0V056.0V055.0V056.0V055.0V052.0V073.0V077.0V078.0V075.0V074.0V073.0V075.0V075.0V
2813300281890216110902.90V03.20V03.00V03.10V03.00V03.70V04.70V04.10V03.70V04.40V03.40V03.60V04.00V02.70V02.30V01.30V03.20V03.10V03.00V02.70V03.10V02.70V02.50V03.00V
2813300282890216110900223V00222V00230V00229V00226V00200V00205V00212V00230V00252V00237V00207V00219V00228V00234V00218V00305V00299V00306V00308V00309V00312V00312V00311V
2813300283890216110908.80V08.40V08.00V08.50V08.80V09.20V08.80V09.20V010.6V010.4V012.4V012.0V012.1V013.2V013.2V012.8V012.9V012.0V011.8V011.2V010.8V010.5V010.3V010.0V
28133002868902161109071.0V077.0V079.0V076.0V077.0V082.0V089.0V090.0V085.0V090.0V078.0V080.0V081.0V077.0V076.0V077.0V057.0V058.0V057.0V062.0V063.0V062.0V061.0V061.0V
2813300287890216110900941V00940V00940V00939V00938V00938V00938V00939V00940V00940V00941V00941V00941V00941V00941V00941V00941V00942V00942V00942V00943V00943V00943V00943V
2813300288890216110901.00V01.00V01.00V01.00V01.00V01.00V01.00V041.0V00183V00212V00400V00375V00361V00260V00151V047.0V03.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2813300289890216110900.00V00.00V00.10V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.10V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2814800407080216110901.00V01.00V01.00V01.00V01.00V01.00V02.00V02.00V05.00V06.00V06.00V06.00V05.00V04.00V04.00V02.00V02.00V02.00V05.00V09.00V025.0V030.0V050.0V074.0V
28148004080802161109022.0V015.0V012.0V011.0V011.0V014.0V026.0V028.0V027.0V025.0V023.0V021.0V020.0V023.0V024.0V019.0V026.0V044.0V064.0V065.0V070.0V067.0V066.0V065.0V
2814800409490216110906.00V011.0V010.0V07.00V05.00V07.00V04.00V05.00V06.00V011.0V07.00V06.00V08.00V06.00V02.00V05.00V04.00V03.00V04.00V09.00V017.0V018.0V019.0V022.0V
28148004104902161109023.0V017.0V012.0V09.00V07.00V010.0V03.00V06.00V010.0V012.0V010.0V08.00V08.00V09.00V010.0V010.0V016.0V015.0V021.0V021.0V026.0V026.0V025.0V024.0V
28148004140602161109027.0V035.0V045.0V051.0V052.0V051.0V041.0V040.0V040.0V041.0V043.0V045.0V049.0V049.0V047.0V057.0V058.0V040.0V018.0V011.0V02.00V01.00V01.00V01.00V
2814800481890216110901.80V02.00V02.10V02.20V02.10V02.30V02.40V01.80V02.30V02.00V02.40V03.30V03.30V02.40V02.80V02.60V03.00V01.90V01.10V00.90V00.90V01.00V00.70V00.40V
2814800482890216110900207V00215V00235V00244V00247V00256V00250V00276V00252V00255V00262V00230V00247V00258V00273V00289V00288V00267V00191V00137V027.0V042.0V00305V00250V
2814800483890216110905.80V05.90V06.40V06.40V06.40V06.80V06.90V07.30V08.80V010.6V012.3V012.8V014.2V014.9V014.3V013.9V012.6V011.4V09.90V09.00V07.50V06.90V05.80V04.70V
28148004868902161109099.0V00100V00100V00100V00100V00100V00100V00100V00100V00100V095.0V091.0V073.0V058.0V062.0V051.0V047.0V051.0V059.0V066.0V085.0V095.0V099.0V00100V
2814800487890216110900949V00948V00948V00948V00947V00947V00947V00947V00948V00949V00950V00950V00950V00949V00949V00949V00949V00949V00949V00949V00950V00950V00950V00950V
2814800488890216110903.00V03.00V03.00V03.00V03.00V03.00V03.00V027.0V00148V00272V00418V00505V00459V00251V00214V00119V055.0V05.00V04.00V04.00V04.00V04.00V04.00V04.00V
2814800489890216110900.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2816100107080216110901.00V01.00V01.00V01.00V01.00V01.00V02.00V03.00V03.00V02.00V02.00V03.00V03.00V03.00V02.00V02.00V03.00V03.00V01.00V02.00V01.00V01.00V01.00V02.00V
2816100108080216110905.00V03.00V04.00V04.00V04.00V05.00V06.00V010.0V08.00V06.00V06.00V06.00V07.00V08.00V08.00V09.00V015.0V026.0V018.0V019.0V019.0V025.0V026.0V021.0V
2816100109490216110906.00V02.00V06.00V04.00V07.00V02.00V02.00V02.00V04.00V05.00V02.00V05.00V04.00V02.00V02.00V07.00V05.00V011.0V010.0V04.00V04.00V06.00V07.00V011.0V
28161001140602161109062.0V070.0V074.0V076.0V080.0V078.0V077.0V072.0V072.0V072.0V072.0V070.0V069.0V070.0V071.0V069.0V058.0V045.0V068.0V066.0V064.0V052.0V047.0V043.0V
2816100120590216110900.20V00.20V00.20V00.20V00.20V00.20V00.30V00.20V00.30V00.20V00.20V00.20V00.20V00.20V00.30V00.20V00.30V00.60V00.50V00.30V00.30V00.30V00.40V00.40V
2816100130590216110900.30V00.30V00.30V00.30V00.30V00.20V00.20V00.20V00.30V00.20V00.30V00.30V00.30V00.30V00.30V00.30V00.40V00.40V00.40V00.40V00.30V00.40V00.40V00.40V
2816100131590216110900.20V00.20V00.20V00.20V00.20V00.20V00.40V00.20V00.40V00.20V00.20V00.20V00.20V00.20V00.30V00.20V00.30V00.60V00.50V00.30V00.20V00.30V00.30V00.40V
2816100181890216110902.60V03.70V03.80V04.90V05.00V05.10V04.90V05.00V05.20V05.20V05.00V04.50V04.60V03.80V04.00V03.20V02.50V01.60V02.10V02.10V02.10V01.40V01.20V00.70V
2816100182890216110900235V00242V00244V00247V00245V00244V00243V00242V00248V00245V00249V00244V00241V00249V00248V00245V00247V00248V00255V00251V00261V00263V00262V00262V
